STEP - Plot	Volt - Plot
0	1.9208
-3	1.9208
-6	1.9208
-9	1.9208
-12	1.9208
-15	1.9257
-18	1.9257
-21	1.9257
-24	1.9257
-27	1.9257
-30	1.9257
-33	1.9257
-36	1.9257
-39	1.9306
-42	1.9306
-45	1.9306
-48	1.9306
-51	1.9306
-54	1.9306
-57	1.9306
-60	1.9306
-63	1.9306
-66	1.9306
-69	1.9306
-72	1.9306
-75	1.9306
-78	1.9306
-81	1.9306
-84	1.9306
-87	1.9257
-90	1.9257
-93	1.9257
-96	1.9257
-99	1.9257
-102	1.9257
-105	1.9257
-108	1.9257
-111	1.9257
-114	1.9257
-117	1.9257
-120	1.9257
-123	1.9257
-126	1.9257
-129	1.9208
-132	1.9208
-135	1.9208
-138	1.9208
-141	1.9208
-144	1.9159
-147	1.9159
-150	1.9159
-153	1.9159
-156	1.9159
-159	1.911
-162	1.911
-165	1.911
-168	1.9062
-171	1.9062
-174	1.9062
-177	1.9062
-180	1.9013
-183	1.9013
-186	1.9013
-189	1.9013
-192	1.8964
-195	1.8964
-198	1.8964
-201	1.8964
-204	1.8964
-207	1.8964
-210	1.8915
-213	1.8915
-216	1.8915
-219	1.8915
-222	1.8915
-225	1.8866
-228	1.8866
-231	1.8866
-234	1.8866
-237	1.8866
-240	1.8866
-243	1.8866
-246	1.8866
-249	1.8866
-252	1.8817
-255	1.8817
-258	1.8817
-261	1.8817
-264	1.8817
-267	1.8817
-270	1.8817
-273	1.8817
-276	1.8817
-279	1.8817
-282	1.8817
-285	1.8817
-288	1.8817
-291	1.8817
-294	1.8817
-297	1.8817
-300	1.8817
-303	1.8817
-306	1.8817
-309	1.8817
-312	1.8817
-315	1.8817
-318	1.8817
-321	1.8817
-324	1.8817
-327	1.8817
-330	1.8817
-333	1.8817
-336	1.8817
-339	1.8817
-342	1.8866
-345	1.8866
-348	1.8866
-351	1.8866
-354	1.8866
-357	1.8866
-360	1.8866
-363	1.8866
-366	1.8866
-369	1.8915
-372	1.8915
-375	1.8915
-378	1.8915
-381	1.8915
-384	1.8915
-387	1.8964
-390	1.8964
-393	1.8964
-396	1.8964
-399	1.8964
-402	1.9013
-405	1.9013
-408	1.9013
-411	1.9013
-414	1.9013
-417	1.9013
-420	1.9062
-423	1.9062
-426	1.9062
-429	1.9062
-432	1.911
-435	1.911
-438	1.911
-441	1.911
-444	1.911
-447	1.9159
-450	1.9159
-453	1.9159
-456	1.9159
-459	1.9208
-462	1.9208
-465	1.9208
-468	1.9257
-471	1.9257
-474	1.9257
-477	1.9257
-480	1.9306
-483	1.9306
-486	1.9306
-489	1.9306
-492	1.9355
-495	1.9355
-498	1.9355
-501	1.9404
-504	1.9404
-507	1.9404
-510	1.9453
-513	1.9453
-516	1.9453
-519	1.9501
-522	1.9501
-525	1.9501
-528	1.955
-531	1.955
-534	1.955
-537	1.9599
-540	1.9599
-543	1.9599
-546	1.9648
