STEP - Plot	Volt - Plot
0	3.3333
-4	3.3333
-8	3.3333
-12	3.3333
-16	3.3333
-20	3.3333
-24	3.3333
-28	3.3382
-32	3.3382
-36	3.3382
-40	3.3382
-44	3.3431
-48	3.3431
-52	3.3431
-56	3.3431
-60	3.3431
-64	3.3431
-68	3.348
-72	3.348
-76	3.348
-80	3.348
-84	3.348
-88	3.348
-92	3.348
-96	3.3529
-100	3.3529
-104	3.3529
-108	3.3529
-112	3.3529
-116	3.3529
-120	3.3529
-124	3.3529
-128	3.3529
-132	3.3578
-136	3.3578
-140	3.3578
-144	3.3578
-148	3.3578
-152	3.3578
-156	3.3578
-160	3.3578
-164	3.3627
-168	3.3627
-172	3.3627
-176	3.3627
-180	3.3627
-184	3.3627
-188	3.3627
-192	3.3627
-196	3.3675
-200	3.3675
-204	3.3675
-208	3.3675
-212	3.3675
-216	3.3675
-220	3.3675
-224	3.3675
-228	3.3675
-232	3.3675
-236	3.3675
-240	3.3675
-244	3.3724
-248	3.3724
-252	3.3724
-256	3.3724
-260	3.3724
-264	3.3724
-268	3.3724
-272	3.3724
-276	3.3773
-280	3.3773
-284	3.3773
-288	3.3773
-292	3.3822
-296	3.3822
-300	3.3822
-304	3.3822
-308	3.3871
-312	3.3871
-316	3.3871
-320	3.3871
-324	3.392
-328	3.392
-332	3.392
-336	3.392
-340	3.392
-344	3.3969
-348	3.3969
-352	3.3969
-356	3.3969
-360	3.4018
-364	3.4018
-368	3.4018
-372	3.4018
-376	3.4066
-380	3.4066
-384	3.4066
-388	3.4066
-392	3.4066
-396	3.4066
-400	3.4066
-404	3.4066
-408	3.4066
-412	3.4066
-416	3.4066
-420	3.4066
-424	3.4066
-428	3.4066
-432	3.4066
-436	3.4066
-440	3.4066
-444	3.4066
-448	3.4066
-452	3.4066
-456	3.4066
-460	3.4066
-464	3.4066
-468	3.4066
-472	3.4066
-476	3.4066
-480	3.4066
-484	3.4066
-488	3.4066
-492	3.4066
-496	3.4066
-500	3.4066
-504	3.4066
-508	3.4066
-512	3.4066
-516	3.4066
-520	3.4066
-524	3.4066
-528	3.4066
-532	3.4115
-536	3.4115
-540	3.4115
-544	3.4115
-548	3.4115
-552	3.4115
-556	3.4115
-560	3.4115
-564	3.4115
-568	3.4115
-572	3.4115
-576	3.4115
-580	3.4115
-584	3.4115
-588	3.4115
-592	3.4115
-596	3.4115
-600	3.4115
-604	3.4115
-608	3.4115
-612	3.4115
-616	3.4115
-620	3.4115
-624	3.4115
-628	3.4115
-632	3.4115
-636	3.4115
-640	3.4164
-644	3.4164
-648	3.4164
-652	3.4164
-656	3.4164
-660	3.4164
-664	3.4164
-668	3.4164
-672	3.4164
-676	3.4164
-680	3.4164
-684	3.4164
-688	3.4164
-692	3.4164
-696	3.4164
-700	3.4164
-704	3.4164
-708	3.4115
-712	3.4115
-716	3.4115
-720	3.4115
-724	3.4115
-728	3.4066
-732	3.4066
-736	3.4066
-740	3.4066
-744	3.4066
-748	3.4018
-752	3.4018
-756	3.4066
-760	3.4066
-764	3.4066
-768	3.4066
-772	3.4066
-776	3.4066
-780	3.4066
-784	3.4066
-788	3.4066
-792	3.4066
-796	3.4066
-800	3.4066
-804	3.4066
-808	3.4115
-812	3.4115
-816	3.4115
-820	3.4115
-824	3.4115
-828	3.4115
-832	3.4115
-836	3.4115
-840	3.4115
-844	3.4164
-848	3.4164
-852	3.4164
-856	3.4164
-860	3.4164
-864	3.4164
-868	3.4164
-872	3.4164
-876	3.4164
-880	3.4164
-884	3.4213
-888	3.4213
-892	3.4213
-896	3.4213
-900	3.4213
-904	3.4213
-908	3.4213
-912	3.4213
-916	3.4262
-920	3.4262
-924	3.4262
-928	3.4262
-932	3.4262
-936	3.4262
-940	3.4262
-944	3.4311
-948	3.4311
-952	3.4311
-956	3.4311
-960	3.4311
-964	3.4311
-968	3.4311
-972	3.4311
-976	3.436
-980	3.436
-984	3.436
-988	3.436
-992	3.4409
-996	3.4409
-1000	3.4409
-1004	3.4409
-1008	3.4409
-1012	3.4409
-1016	3.4457
-1020	3.4457
-1024	3.4457
-1028	3.4506
-1032	3.4506
-1036	3.4506
-1040	3.4555
-1044	3.4555
-1048	3.4555
-1052	3.4555
-1056	3.4555
-1060	3.4604
-1064	3.4604
-1068	3.4604
-1072	3.4604
-1076	3.4604
-1080	3.4604
-1084	3.4604
-1088	3.4653
-1092	3.4653
-1096	3.4653
-1100	3.4653
-1104	3.4653
-1108	3.4702
-1112	3.4702
-1116	3.4653
-1120	3.4653
-1124	3.4653
-1128	3.4653
-1132	3.4653
-1136	3.4604
-1140	3.4604
-1144	3.4604
-1148	3.4604
-1152	3.4604
-1156	3.4604
-1160	3.4604
-1164	3.4653
-1168	3.4653
-1172	3.4702
-1176	3.4702
-1180	3.4702
-1184	3.4702
-1188	3.4702
-1192	3.4702
-1196	3.4702
-1200	3.4702
-1204	3.4751
-1208	3.4751
-1212	3.4702
-1216	3.4751
-1220	3.4751
-1224	3.4751
-1228	3.4751
-1232	3.4751
-1236	3.4751
-1240	3.4751
-1244	3.4751
-1248	3.4751
-1252	3.4751
-1256	3.4751
-1260	3.4751
-1264	3.4751
-1268	3.4751
-1272	3.4751
-1276	3.4751
-1280	3.4751
-1284	3.4751
-1288	3.4751
-1292	3.4751
-1296	3.4751
-1300	3.4751
-1304	3.4751
-1308	3.4751
-1312	3.4751
-1316	3.4751
-1320	3.4751
-1324	3.4751
-1328	3.4751
-1332	3.4751
-1336	3.4751
-1340	3.4751
-1344	3.4751
-1348	3.4751
-1352	3.4751
-1356	3.4751
-1360	3.4702
-1364	3.4702
-1368	3.4751
-1372	3.4751
-1376	3.4751
-1380	3.4751
-1384	3.4751
-1388	3.4751
-1392	3.4751
-1396	3.4751
-1400	3.4751
-1404	3.4751
-1408	3.48
-1412	3.48
-1416	3.48
-1420	3.48
-1424	3.48
-1428	3.4751
-1432	3.4751
-1436	3.4751
-1440	3.4751
-1444	3.4751
-1448	3.4751
-1452	3.4751
-1456	3.4751
-1460	3.48
-1464	3.48
-1468	3.48
-1472	3.48
-1476	3.48
-1480	3.4848
-1484	3.4848
-1488	3.4848
-1492	3.4848
-1496	3.4848
-1500	3.4848
-1504	3.4848
-1508	3.4848
-1512	3.4848
-1516	3.4848
-1520	3.4848
-1524	3.4897
-1528	3.4897
-1532	3.4897
-1536	3.4897
-1540	3.4897
-1544	3.4897
-1548	3.4897
-1552	3.4897
-1556	3.4897
-1560	3.4897
-1564	3.4897
-1568	3.4897
-1572	3.4897
-1576	3.4897
-1580	3.4897
-1584	3.4897
-1588	3.4897
-1592	3.4897
-1596	3.4897
-1600	3.4897
-1604	3.4897
-1608	3.4897
-1612	3.4897
-1616	3.4897
-1620	3.4897
-1624	3.4897
-1628	3.4897
-1632	3.4897
-1636	3.4897
-1640	3.4897
-1644	3.4897
-1648	3.4897
-1652	3.4897
-1656	3.4897
-1660	3.4897
-1664	3.4897
-1668	3.4897
-1672	3.4897
-1676	3.4897
-1680	3.4897
-1684	3.4897
-1688	3.4897
-1692	3.4897
-1696	3.4897
-1700	3.4897
-1704	3.4897
-1708	3.4897
-1712	3.4897
-1716	3.4897
-1720	3.4897
-1724	3.4897
-1728	3.4897
-1732	3.4897
-1736	3.4897
-1740	3.4897
-1744	3.4897
-1748	3.4946
-1752	3.4946
-1756	3.4946
-1760	3.4946
-1764	3.4946
-1768	3.4946
-1772	3.4995
-1776	3.4995
-1780	3.4995
-1784	3.4995
-1788	3.4995
-1792	3.4995
-1796	3.4995
-1800	3.4995
-1804	3.4995
-1808	3.4995
-1812	3.4995
-1816	3.4995
-1820	3.4995
-1824	3.5044
-1828	3.5044
-1832	3.5044
-1836	3.5093
-1840	3.5093
-1844	3.5093
-1848	3.5044
-1852	3.5044
-1856	3.5044
-1860	3.5093
-1864	3.5093
-1868	3.5093
-1872	3.5093
-1876	3.5093
-1880	3.5093
-1884	3.5142
-1888	3.5142
-1892	3.5142
-1896	3.5142
-1900	3.5142
-1904	3.5142
-1908	3.5191
-1912	3.5191
-1916	3.5239
-1920	3.5239
-1924	3.5239
-1928	3.5239
-1932	3.5239
-1936	3.5239
-1940	3.5239
-1944	3.5239
-1948	3.5239
-1952	3.5239
-1956	3.5239
-1960	3.5239
-1964	3.5239
-1968	3.5288
-1972	3.5288
-1976	3.5288
-1980	3.5239
-1984	3.5239
-1988	3.5239
-1992	3.5239
-1996	3.5239
-2000	3.5239
-2004	3.5239
-2008	3.5239
-2012	3.5239
-2016	3.5239
-2020	3.5288
-2024	3.5288
-2028	3.5288
-2032	3.5288
-2036	3.5288
-2040	3.5337
-2044	3.5337
-2048	3.5337
-2052	3.5337
-2056	3.5337
-2060	3.5337
-2064	3.5337
-2068	3.5337
-2072	3.5337
-2076	3.5337
-2080	3.5337
-2084	3.5337
-2088	3.5337
-2092	3.5337
-2096	3.5337
-2100	3.5337
-2104	3.5337
-2108	3.5337
-2112	3.5337
-2116	3.5337
-2120	3.5337
-2124	3.5337
-2128	3.5337
-2132	3.5386
-2136	3.5386
-2140	3.5386
-2144	3.5386
-2148	3.5386
-2152	3.5386
-2156	3.5386
-2160	3.5386
-2164	3.5386
-2168	3.5386
-2172	3.5386
-2176	3.5337
-2180	3.5337
-2184	3.5337
-2188	3.5337
-2192	3.5337
-2196	3.5337
-2200	3.5386
-2204	3.5386
-2208	3.5386
-2212	3.5386
-2216	3.5386
-2220	3.5386
-2224	3.5386
-2228	3.5386
-2232	3.5386
-2236	3.5337
-2240	3.5337
-2244	3.5386
-2248	3.5337
-2252	3.5337
-2256	3.5337
-2260	3.5337
-2264	3.5288
-2268	3.5288
-2272	3.5288
-2276	3.5337
-2280	3.5337
-2284	3.5386
-2288	3.5435
-2292	3.5435
-2296	3.5435
-2300	3.5435
-2304	3.5484
-2308	3.5484
-2312	3.5484
-2316	3.5533
-2320	3.5533
-2324	3.5533
-2328	3.5533
-2332	3.5533
-2336	3.5533
-2340	3.5533
-2344	3.5533
-2348	3.5533
-2352	3.5582
-2356	3.5582
-2360	3.5582
-2364	3.5582
-2368	3.5582
-2372	3.5582
-2376	3.5582
-2380	3.5582
-2384	3.5582
-2388	3.5582
-2392	3.5582
-2396	3.5582
-2400	3.5533
-2404	3.5533
-2408	3.5533
-2412	3.5533
-2416	3.5533
-2420	3.5533
-2424	3.5533
-2428	3.5533
-2432	3.5533
-2436	3.5533
-2440	3.5533
-2444	3.5582
-2448	3.5582
-2452	3.5582
-2456	3.5582
-2460	3.5582
-2464	3.5582
-2468	3.5582
-2472	3.5582
-2476	3.5582
-2480	3.5533
-2484	3.5582
-2488	3.5582
-2492	3.5582
-2496	3.5582
-2500	3.5582
-2504	3.5582
-2508	3.5582
-2512	3.5582
-2516	3.5582
-2520	3.5582
-2524	3.5582
-2528	3.5582
-2532	3.5582
-2536	3.5582
-2540	3.5582
-2544	3.5582
-2548	3.5582
-2552	3.5582
-2556	3.5582
-2560	3.5582
-2564	3.5582
-2568	3.5582
-2572	3.5582
-2576	3.5582
-2580	3.5582
-2584	3.5582
-2588	3.5582
-2592	3.5582
-2596	3.5582
-2600	3.5582
-2604	3.5582
-2608	3.5582
-2612	3.5533
-2616	3.5533
-2620	3.5533
-2624	3.5533
-2628	3.5533
-2632	3.5533
-2636	3.5533
-2640	3.5533
-2644	3.5533
-2648	3.5533
-2652	3.5533
-2656	3.5533
-2660	3.5533
-2664	3.5582
-2668	3.5582
-2672	3.5582
-2676	3.5582
-2680	3.563
-2684	3.5679
-2688	3.5679
-2692	3.5679
-2696	3.5728
-2700	3.5728
-2704	3.5777
-2708	3.5777
-2712	3.5777
-2716	3.5777
-2720	3.5777
-2724	3.5777
-2728	3.5777
-2732	3.5777
-2736	3.5777
-2740	3.5777
-2744	3.5777
-2748	3.5777
-2752	3.5777
-2756	3.5777
-2760	3.5777
-2764	3.5777
-2768	3.5728
-2772	3.5728
-2776	3.5728
-2780	3.5728
-2784	3.5728
-2788	3.5777
-2792	3.5777
-2796	3.5777
-2800	3.5777
-2804	3.5777
-2808	3.5777
-2812	3.5777
-2816	3.5826
-2820	3.5826
-2824	3.5826
-2828	3.5826
-2832	3.5826
-2836	3.5777
-2840	3.5777
-2844	3.5777
-2848	3.5777
-2852	3.5777
-2856	3.5777
-2860	3.5777
-2864	3.5777
-2868	3.5777
-2872	3.5728
-2876	3.5728
-2880	3.5728
-2884	3.5728
-2888	3.5728
-2892	3.5728
-2896	3.5728
-2900	3.5728
-2904	3.5728
-2908	3.5728
-2912	3.5728
-2916	3.5728
-2920	3.5728
-2924	3.5728
-2928	3.5728
-2932	3.5728
-2936	3.5728
-2940	3.5728
-2944	3.5728
-2948	3.5728
-2952	3.5728
-2956	3.5728
-2960	3.5728
-2964	3.5728
-2968	3.5728
-2972	3.5728
-2976	3.5728
-2980	3.5728
-2984	3.5728
-2988	3.5728
-2992	3.5728
-2996	3.5728
-3000	3.5728
-3004	3.5679
-3008	3.5679
-3012	3.5679
-3016	3.563
-3020	3.563
-3024	3.563
-3028	3.5582
-3032	3.5582
-3036	3.5582
-3040	3.563
-3044	3.563
-3048	3.563
-3052	3.563
-3056	3.563
-3060	3.5679
-3064	3.5679
-3068	3.5728
-3072	3.5826
-3076	3.5826
-3080	3.5875
-3084	3.5875
-3088	3.5875
-3092	3.5875
-3096	3.5924
-3100	3.5924
-3104	3.5924
-3108	3.5924
-3112	3.5924
-3116	3.5924
-3120	3.5973
-3124	3.5973
-3128	3.5973
-3132	3.5973
-3136	3.5973
-3140	3.5973
-3144	3.5973
-3148	3.5973
-3152	3.5973
-3156	3.6022
-3160	3.6022
-3164	3.6022
-3168	3.6022
-3172	3.6022
-3176	3.6022
-3180	3.6022
-3184	3.6022
-3188	3.6022
-3192	3.6022
-3196	3.5973
-3200	3.5973
-3204	3.6022
-3208	3.5973
-3212	3.5973
-3216	3.5973
-3220	3.5973
-3224	3.5973
-3228	3.5973
-3232	3.5973
-3236	3.5973
-3240	3.5973
-3244	3.5973
-3248	3.5973
-3252	3.5973
-3256	3.6022
-3260	3.5973
-3264	3.6022
-3268	3.6022
-3272	3.6022
-3276	3.6022
-3280	3.6022
-3284	3.6022
-3288	3.6022
-3292	3.6022
-3296	3.6022
-3300	3.6022
-3304	3.6022
-3308	3.6022
-3312	3.6022
-3316	3.6022
-3320	3.6022
-3324	3.6022
-3328	3.6022
-3332	3.6022
-3336	3.6022
-3340	3.6022
-3344	3.6022
-3348	3.6022
-3352	3.6022
-3356	3.6022
-3360	3.6022
-3364	3.6022
-3368	3.6022
-3372	3.6022
-3376	3.6022
-3380	3.6022
-3384	3.6022
-3388	3.6022
-3392	3.6022
-3396	3.6022
-3400	3.6022
-3404	3.6022
-3408	3.6022
-3412	3.607
-3416	3.607
-3420	3.607
-3424	3.607
-3428	3.607
-3432	3.607
-3436	3.607
-3440	3.6119
-3444	3.6119
-3448	3.6119
-3452	3.6119
-3456	3.6119
-3460	3.6119
-3464	3.6119
-3468	3.6119
-3472	3.6119
-3476	3.6119
-3480	3.6168
-3484	3.6119
-3488	3.6119
-3492	3.6168
-3496	3.6168
-3500	3.6168
-3504	3.6168
-3508	3.6168
-3512	3.6217
-3516	3.6217
-3520	3.6217
-3524	3.6168
-3528	3.6168
-3532	3.6217
-3536	3.6217
-3540	3.6217
-3544	3.6217
-3548	3.6217
-3552	3.6217
-3556	3.6217
-3560	3.6217
-3564	3.6217
-3568	3.6266
-3572	3.6266
-3576	3.6266
-3580	3.6266
-3584	3.6266
-3588	3.6266
-3592	3.6217
-3596	3.6217
