STEP - Plot	Volt - Plot
-1065	3.0792
-1068	3.0792
-1071	3.0841
-1074	3.0841
-1077	3.0841
-1080	3.089
-1083	3.089
-1086	3.0938
-1089	3.0938
-1092	3.0987
-1095	3.0987
-1098	3.0987
-1101	3.1036
-1104	3.1036
-1107	3.1036
-1110	3.1036
-1113	3.1036
-1116	3.1085
-1119	3.1085
-1122	3.1085
-1125	3.1085
-1128	3.1085
-1131	3.1085
-1134	3.1134
-1137	3.1134
-1140	3.1134
-1143	3.1134
-1146	3.1134
-1149	3.1134
-1152	3.1134
-1155	3.1134
-1158	3.1134
-1161	3.1134
-1164	3.1183
-1167	3.1183
-1170	3.1183
-1173	3.1183
-1176	3.1183
-1179	3.1134
-1182	3.1134
-1185	3.1134
-1188	3.1134
-1191	3.1134
-1194	3.1134
-1197	3.1134
-1200	3.1183
-1203	3.1183
-1206	3.1183
-1209	3.1183
-1212	3.1183
-1215	3.1183
-1218	3.1232
-1221	3.1232
-1224	3.1232
-1227	3.1232
-1230	3.1232
-1233	3.1281
-1236	3.1281
-1239	3.1281
-1242	3.1281
-1245	3.1281
-1248	3.1281
-1251	3.1281
-1254	3.1281
-1257	3.1281
-1260	3.1281
-1263	3.1329
-1266	3.1329
-1269	3.1329
-1272	3.1378
-1275	3.1378
-1278	3.1378
-1281	3.1378
-1284	3.1378
-1287	3.1378
-1290	3.1378
-1293	3.1378
-1296	3.1378
-1299	3.1329
-1302	3.1329
-1305	3.1329
-1308	3.1281
-1311	3.1281
-1314	3.1232
-1317	3.1232
-1320	3.1183
-1323	3.1183
-1326	3.1134
-1329	3.1085
-1332	3.1085
-1335	3.1036
-1338	3.1036
-1341	3.0987
-1344	3.0938
-1347	3.0938
-1350	3.089
-1353	3.089
-1356	3.089
-1359	3.0841
-1362	3.0841
-1365	3.0841
-1368	3.0841
-1371	3.0841
-1374	3.0841
-1377	3.0841
-1380	3.0841
-1383	3.0841
-1386	3.0841
-1389	3.0841
-1392	3.0841
-1395	3.0841
-1398	3.0841
-1401	3.0841
-1404	3.0841
-1407	3.0841
-1410	3.0841
-1413	3.0841
-1416	3.0841
-1419	3.0841
-1422	3.0841
-1425	3.0792
-1428	3.0792
-1431	3.0792
-1434	3.0792
-1437	3.0792
-1440	3.0792
-1443	3.0792
-1446	3.0792
-1449	3.0792
-1452	3.0792
-1455	3.0792
-1458	3.0792
-1461	3.0792
-1464	3.0792
-1467	3.0792
-1470	3.0792
-1473	3.0743
-1476	3.0743
-1479	3.0743
-1482	3.0743
-1485	3.0792
-1488	3.0792
-1491	3.0792
-1494	3.0792
-1497	3.0841
-1500	3.0841
-1503	3.0841
-1506	3.089
-1509	3.089
-1512	3.089
-1515	3.089
-1518	3.089
-1521	3.089
-1524	3.089
-1527	3.089
-1530	3.089
-1533	3.0841
-1536	3.0841
-1539	3.0841
-1542	3.0841
-1545	3.0841
-1548	3.0792
-1551	3.0792
-1554	3.0792
-1557	3.0792
-1560	3.0743
-1563	3.0743
-1566	3.0743
-1569	3.0743
-1572	3.0694
-1575	3.0694
-1578	3.0743
-1581	3.0743
-1584	3.0743
-1587	3.0743
-1590	3.0792
-1593	3.0792
-1596	3.0792
-1599	3.0792
-1602	3.0841
-1605	3.0841
-1608	3.0841
-1611	3.089
-1614	3.089
-1617	3.089
-1620	3.0938
-1623	3.0938
-1626	3.0938
-1629	3.0987
-1632	3.0987
-1635	3.0987
-1638	3.0987
-1641	3.0987
-1644	3.0987
-1647	3.0987
-1650	3.0987
-1653	3.0987
-1656	3.0938
-1659	3.0938
-1662	3.089
-1665	3.089
-1668	3.0841
-1671	3.0792
-1674	3.0743
-1677	3.0743
-1680	3.0694
-1683	3.0694
-1686	3.0645
-1689	3.0645
-1692	3.0645
-1695	3.0645
-1698	3.0645
-1701	3.0645
-1704	3.0694
-1707	3.0694
-1710	3.0743
-1713	3.0792
-1716	3.0792
-1719	3.0841
-1722	3.089
-1725	3.089
-1728	3.0938
-1731	3.0987
-1734	3.0987
-1737	3.1036
-1740	3.1036
-1743	3.1085
-1746	3.1085
-1749	3.1134
-1752	3.1134
-1755	3.1134
-1758	3.1134
-1761	3.1183
-1764	3.1183
-1767	3.1134
-1770	3.1134
-1773	3.1134
-1776	3.1134
-1779	3.1134
-1782	3.1134
-1785	3.1134
-1788	3.1134
-1791	3.1134
-1794	3.1085
-1797	3.1085
