STEP - Plot	Volt - Plot
-2076	4.3939
-2080	4.3939
-2084	4.3939
-2088	4.3939
-2092	4.3988
-2096	4.3988
-2100	4.3988
-2104	4.3988
-2108	4.3988
-2112	4.3988
-2116	4.3988
-2120	4.3988
-2124	4.3988
-2128	4.3988
-2132	4.3988
-2136	4.3988
-2140	4.3988
-2144	4.3988
-2148	4.3988
-2152	4.3988
-2156	4.3988
-2160	4.3988
-2164	4.3988
-2168	4.3988
-2172	4.3988
-2176	4.3988
-2180	4.3988
-2184	4.3988
-2188	4.3988
-2192	4.4037
-2196	4.4037
-2200	4.4037
-2204	4.4037
-2208	4.3988
-2212	4.3988
-2216	4.4037
-2220	4.4037
-2224	4.4037
-2228	4.4037
-2232	4.4037
-2236	4.4037
-2240	4.4037
-2244	4.4037
-2248	4.4037
-2252	4.4037
-2256	4.4037
-2260	4.4037
-2264	4.4037
-2268	4.4037
-2272	4.4037
-2276	4.4037
-2280	4.4037
-2284	4.4037
-2288	4.4037
-2292	4.4037
-2296	4.4037
-2300	4.4037
-2304	4.4037
-2308	4.4037
-2312	4.4037
-2316	4.4037
-2320	4.4037
-2324	4.4086
-2328	4.4086
-2332	4.4086
-2336	4.4086
-2340	4.4086
-2344	4.4086
-2348	4.4086
-2352	4.4086
-2356	4.4086
-2360	4.4086
-2364	4.4086
-2368	4.4086
-2372	4.4135
-2376	4.4135
-2380	4.4135
-2384	4.4135
-2388	4.4135
-2392	4.4184
-2396	4.4184
-2400	4.4184
-2404	4.4184
-2408	4.4184
-2412	4.4184
-2416	4.4184
-2420	4.4184
-2424	4.4184
-2428	4.4233
-2432	4.4233
-2436	4.4233
-2440	4.4233
-2444	4.4233
-2448	4.4233
-2452	4.4233
-2456	4.4282
-2460	4.4282
-2464	4.4282
-2468	4.4282
-2472	4.4282
-2476	4.4282
-2480	4.4282
-2484	4.4282
-2488	4.4282
-2492	4.4282
-2496	4.4282
-2500	4.4282
-2504	4.4282
-2508	4.4282
-2512	4.4282
-2516	4.4282
-2520	4.433
-2524	4.433
-2528	4.433
-2532	4.433
-2536	4.433
-2540	4.433
-2544	4.433
-2548	4.433
-2552	4.433
-2556	4.433
-2560	4.433
-2564	4.433
-2568	4.4379
-2572	4.4379
-2576	4.4379
-2580	4.4379
-2584	4.4379
-2588	4.4379
-2592	4.4379
-2596	4.4428
-2600	4.4428
-2604	4.4428
-2608	4.4428
-2612	4.4428
-2616	4.4428
-2620	4.4428
-2624	4.4428
-2628	4.4428
-2632	4.4428
-2636	4.4477
-2640	4.4477
-2644	4.4477
-2648	4.4477
-2652	4.4477
-2656	4.4477
-2660	4.4477
-2664	4.4477
-2668	4.4477
-2672	4.4477
-2676	4.4477
-2680	4.4477
-2684	4.4477
-2688	4.4477
-2692	4.4477
-2696	4.4477
-2700	4.4526
-2704	4.4526
-2708	4.4526
-2712	4.4526
-2716	4.4526
-2720	4.4526
-2724	4.4526
-2728	4.4526
-2732	4.4526
-2736	4.4526
-2740	4.4526
-2744	4.4526
-2748	4.4526
-2752	4.4526
-2756	4.4575
-2760	4.4575
-2764	4.4575
-2768	4.4575
-2772	4.4575
-2776	4.4575
-2780	4.4575
-2784	4.4624
-2788	4.4624
-2792	4.4624
-2796	4.4624
-2800	4.4624
-2804	4.4624
-2808	4.4624
-2812	4.4624
-2816	4.4624
-2820	4.4624
-2824	4.4624
-2828	4.4624
-2832	4.4624
-2836	4.4624
-2840	4.4624
-2844	4.4624
-2848	4.4624
-2852	4.4624
-2856	4.4624
-2860	4.4624
-2864	4.4673
-2868	4.4673
-2872	4.4673
-2876	4.4673
-2880	4.4673
-2884	4.4673
-2888	4.4673
-2892	4.4673
-2896	4.4673
-2900	4.4721
-2904	4.4721
-2908	4.4721
-2912	4.4721
-2916	4.4721
-2920	4.4721
-2924	4.4721
-2928	4.4721
-2932	4.4721
-2936	4.477
-2940	4.477
-2944	4.477
-2948	4.477
-2952	4.477
-2956	4.477
-2960	4.477
-2964	4.477
-2968	4.477
-2972	4.477
-2976	4.477
-2980	4.477
-2984	4.477
-2988	4.477
-2992	4.4819
-2996	4.4819
-3000	4.4819
-3004	4.4819
-3008	4.4819
-3012	4.4819
-3016	4.4819
-3020	4.4819
-3024	4.4819
-3028	4.4819
-3032	4.4819
-3036	4.4819
-3040	4.4819
-3044	4.4819
-3048	4.4819
-3052	4.4819
-3056	4.4868
-3060	4.4868
-3064	4.4868
-3068	4.4868
-3072	4.4868
-3076	4.4868
-3080	4.4868
-3084	4.4868
-3088	4.4868
-3092	4.4868
-3096	4.4868
-3100	4.4917
-3104	4.4917
-3108	4.4917
-3112	4.4917
-3116	4.4917
-3120	4.4917
-3124	4.4917
-3128	4.4917
-3132	4.4917
-3136	4.4917
-3140	4.4917
-3144	4.4917
-3148	4.4917
-3152	4.4917
-3156	4.4917
-3160	4.4917
-3164	4.4966
-3168	4.4966
-3172	4.4966
-3176	4.4966
-3180	4.4966
-3184	4.4966
-3188	4.4966
-3192	4.4917
-3196	4.4917
-3200	4.4966
-3204	4.4966
-3208	4.4966
-3212	4.4966
-3216	4.4966
-3220	4.4966
-3224	4.4966
-3228	4.4966
-3232	4.4966
-3236	4.4966
-3240	4.4966
-3244	4.4966
-3248	4.4966
-3252	4.5015
-3256	4.5015
-3260	4.5015
-3264	4.5015
-3268	4.5015
-3272	4.5015
-3276	4.5015
-3280	4.5015
-3284	4.5015
-3288	4.5015
-3292	4.5015
-3296	4.5015
-3300	4.5015
-3304	4.5015
-3308	4.5015
-3312	4.5015
-3316	4.5015
-3320	4.5064
-3324	4.5064
-3328	4.5064
-3332	4.5064
-3336	4.5064
-3340	4.5064
-3344	4.5064
-3348	4.5064
-3352	4.5064
-3356	4.5064
-3360	4.5064
-3364	4.5064
-3368	4.5064
-3372	4.5112
-3376	4.5112
-3380	4.5112
-3384	4.5112
-3388	4.5112
-3392	4.5112
-3396	4.5112
-3400	4.5112
-3404	4.5161
-3408	4.5161
-3412	4.5161
-3416	4.5161
-3420	4.5161
-3424	4.5161
-3428	4.5161
-3432	4.5161
-3436	4.5161
-3440	4.521
-3444	4.521
-3448	4.5161
-3452	4.5161
-3456	4.5161
-3460	4.5161
-3464	4.5161
-3468	4.5161
-3472	4.5161
-3476	4.521
-3480	4.521
-3484	4.521
-3488	4.521
-3492	4.521
-3496	4.521
-3500	4.521
-3504	4.521
-3508	4.521
-3512	4.521
-3516	4.521
-3520	4.521
-3524	4.5259
-3528	4.5259
-3532	4.5259
-3536	4.5259
-3540	4.5259
-3544	4.5259
-3548	4.5259
-3552	4.5259
-3556	4.5259
-3560	4.5259
-3564	4.5259
-3568	4.5259
-3572	4.5259
-3576	4.5308
-3580	4.5308
-3584	4.5308
-3588	4.5308
-3592	4.5308
-3596	4.5308
