STEP - Plot	Volt - Plot
0	3.3138
4	3.3138
8	3.3138
12	3.3138
16	3.3138
20	3.3138
24	3.3089
28	3.3089
32	3.3089
36	3.3089
40	3.3089
44	3.3089
48	3.3089
52	3.3089
56	3.3089
60	3.3089
64	3.3089
68	3.3089
72	3.3089
76	3.3089
80	3.3089
84	3.3089
88	3.3089
92	3.3089
96	3.3089
100	3.304
104	3.304
108	3.304
112	3.304
116	3.304
120	3.304
124	3.304
128	3.304
132	3.304
136	3.304
140	3.304
144	3.304
148	3.304
152	3.2991
156	3.2991
160	3.2991
164	3.2991
168	3.2991
172	3.2991
176	3.2991
180	3.2942
184	3.2942
188	3.2942
192	3.2942
196	3.2942
200	3.2942
204	3.2942
208	3.2942
212	3.2893
216	3.2893
220	3.2893
224	3.2893
228	3.2893
232	3.2893
236	3.2893
240	3.2893
244	3.2845
248	3.2845
252	3.2845
256	3.2845
260	3.2845
264	3.2845
268	3.2845
272	3.2845
276	3.2796
280	3.2796
284	3.2796
288	3.2796
292	3.2796
296	3.2796
300	3.2796
304	3.2796
308	3.2796
312	3.2796
316	3.2796
320	3.2796
324	3.2796
328	3.2796
332	3.2796
336	3.2796
340	3.2796
344	3.2796
348	3.2796
352	3.2796
356	3.2796
360	3.2796
364	3.2845
368	3.2845
372	3.2845
376	3.2845
380	3.2845
384	3.2845
388	3.2845
392	3.2845
396	3.2845
400	3.2845
404	3.2845
408	3.2893
412	3.2893
416	3.2893
420	3.2893
424	3.2893
428	3.2893
432	3.2893
436	3.2893
440	3.2893
444	3.2942
448	3.2942
452	3.2942
456	3.2942
460	3.2942
464	3.2942
468	3.2942
472	3.2942
476	3.2942
480	3.2991
484	3.2991
488	3.2991
492	3.2991
496	3.2991
500	3.2991
504	3.2991
508	3.304
512	3.304
516	3.304
520	3.304
524	3.304
528	3.304
532	3.304
536	3.3089
540	3.3089
544	3.3089
548	3.3089
552	3.3089
556	3.3089
560	3.3089
564	3.3089
568	3.3089
572	3.3089
576	3.3138
580	3.3138
584	3.3138
588	3.3138
592	3.3138
596	3.3138
600	3.3089
604	3.3138
608	3.3138
612	3.3138
616	3.3138
620	3.3089
624	3.3089
628	3.3089
632	3.3089
636	3.3089
640	3.304
644	3.304
648	3.3138
652	3.3089
656	3.3089
660	3.304
664	3.304
668	3.304
672	3.304
676	3.304
680	3.304
684	3.304
688	3.304
692	3.304
696	3.304
700	3.2991
704	3.304
708	3.304
712	3.304
716	3.304
720	3.2991
724	3.2991
728	3.304
732	3.304
736	3.304
740	3.304
744	3.3089
748	3.304
752	3.304
756	3.304
760	3.304
764	3.3089
768	3.3089
772	3.3089
776	3.3089
780	3.304
784	3.3089
788	3.3089
792	3.3089
796	3.3089
800	3.3089
804	3.3089
808	3.3089
812	3.3089
816	3.3089
820	3.3089
824	3.3089
828	3.3089
832	3.3089
836	3.3089
840	3.3089
844	3.3089
848	3.3089
852	3.3089
856	3.3089
860	3.3089
864	3.3089
868	3.3089
872	3.3089
876	3.3089
880	3.304
884	3.304
888	3.304
892	3.304
896	3.2991
900	3.304
904	3.304
908	3.2991
912	3.2991
916	3.304
920	3.2991
924	3.2991
928	3.2991
932	3.2991
936	3.2991
940	3.2991
944	3.304
948	3.2991
952	3.2991
956	3.304
960	3.304
964	3.2991
968	3.2991
972	3.304
976	3.2991
980	3.2991
984	3.2942
988	3.2942
992	3.2942
996	3.2893
1000	3.2893
1004	3.2845
1008	3.2845
1012	3.2845
1016	3.2698
1020	3.2698
1024	3.2747
1028	3.2747
1032	3.2698
1036	3.2698
1040	3.2698
1044	3.2649
1048	3.26
1052	3.26
1056	3.2551
1060	3.2551
1064	3.2502
1068	3.2454
1072	3.2209
1076	3.2307
1080	3.2307
1084	3.2307
1088	3.2307
1092	3.2209
1096	3.2209
1100	3.2209
1104	3.2209
1108	3.216
1112	3.2014
1116	3.2014
1120	3.2014
1124	3.1965
1128	3.1965
1132	3.1965
1136	3.1965
1140	3.2014
1144	3.2014
1148	3.2063
1152	3.2063
1156	3.2063
1160	3.2063
1164	3.2063
1168	3.2014
1172	3.2014
1176	3.2014
1180	3.2014
1184	3.1965
1188	3.1916
1192	3.1916
1196	3.1916
1200	3.1867
1204	3.1867
1208	3.1818
1212	3.1818
1216	3.1769
1220	3.1769
1224	3.1769
1228	3.172
1232	3.172
1236	3.172
1240	3.1672
1244	3.1672
1248	3.1672
1252	3.1623
1256	3.1574
1260	3.1525
1264	3.1476
1268	3.1476
1272	3.1525
1276	3.1525
1280	3.1574
1284	3.1574
1288	3.1574
1292	3.1623
1296	3.1623
1300	3.1574
1304	3.1672
1308	3.1672
1312	3.1672
1316	3.1672
1320	3.172
1324	3.1769
1328	3.1769
1332	3.1769
1336	3.1818
1340	3.1818
1344	3.1818
1348	3.1818
1352	3.1867
1356	3.1867
1360	3.1916
1364	3.1916
1368	3.1965
1372	3.1965
1376	3.1965
1380	3.2063
1384	3.2063
1388	3.2063
1392	3.2063
1396	3.2063
1400	3.2209
1404	3.216
1408	3.216
1412	3.216
1416	3.216
1420	3.216
1424	3.2209
1428	3.2209
1432	3.2209
1436	3.2209
1440	3.2258
1444	3.2307
1448	3.2307
1452	3.2307
1456	3.2405
1460	3.2356
1464	3.2356
1468	3.2356
1472	3.2356
1476	3.2502
1480	3.2502
1484	3.2454
1488	3.2454
1492	3.2454
1496	3.2502
1500	3.2502
1504	3.2502
1508	3.2502
1512	3.2502
1516	3.2551
1520	3.2551
1524	3.2551
1528	3.2551
1532	3.26
1536	3.26
1540	3.26
1544	3.26
1548	3.26
1552	3.2649
1556	3.2649
1560	3.2649
1564	3.2698
1568	3.2698
1572	3.2747
1576	3.2747
1580	3.2747
1584	3.2747
1588	3.2747
1592	3.2796
1596	3.2796
1600	3.2796
1604	3.2796
1608	3.2796
1612	3.2845
1616	3.2845
1620	3.2845
1624	3.2845
1628	3.2893
1632	3.2893
1636	3.2893
1640	3.2893
1644	3.2893
1648	3.2893
1652	3.2893
1656	3.2893
1660	3.2893
1664	3.2845
1668	3.2893
1672	3.2845
1676	3.2845
1680	3.2893
1684	3.2893
1688	3.2845
1692	3.2845
1696	3.2845
1700	3.2845
1704	3.2845
1708	3.2796
1712	3.2796
1716	3.2796
1720	3.2747
1724	3.2796
1728	3.2796
1732	3.2796
1736	3.2747
1740	3.2796
1744	3.2796
1748	3.2796
1752	3.2796
1756	3.2796
1760	3.2845
1764	3.2845
1768	3.2845
1772	3.2845
1776	3.2845
1780	3.2845
1784	3.2845
1788	3.2845
1792	3.2845
1796	3.2845
1800	3.2845
1804	3.2893
1808	3.2893
1812	3.2893
1816	3.2893
1820	3.2893
1824	3.2893
1828	3.2893
1832	3.2893
1836	3.2893
1840	3.2893
1844	3.2893
1848	3.2893
1852	3.2893
1856	3.2893
1860	3.2893
1864	3.2893
1868	3.2893
1872	3.2942
1876	3.2942
1880	3.2942
1884	3.2942
1888	3.2942
1892	3.2942
1896	3.2942
1900	3.2991
1904	3.2942
1908	3.2991
1912	3.2991
1916	3.2991
1920	3.2991
1924	3.2991
1928	3.2991
1932	3.2991
1936	3.2991
1940	3.2942
1944	3.2942
1948	3.2942
1952	3.2942
1956	3.2991
1960	3.2991
1964	3.2991
1968	3.2991
1972	3.2991
1976	3.2991
1980	3.2991
1984	3.2991
1988	3.2991
1992	3.2991
1996	3.2991
2000	3.2991
2004	3.2991
2008	3.304
2012	3.304
2016	3.304
2020	3.304
2024	3.304
2028	3.304
2032	3.3089
2036	3.3089
2040	3.3089
2044	3.3089
2048	3.3089
2052	3.304
2056	3.304
2060	3.304
2064	3.304
2068	3.3089
2072	3.304
2076	3.304
2080	3.304
2084	3.304
2088	3.304
2092	3.304
2096	3.304
2100	3.304
2104	3.304
2108	3.304
2112	3.304
2116	3.304
2120	3.304
2124	3.304
2128	3.304
2132	3.304
2136	3.304
2140	3.304
2144	3.304
2148	3.304
2152	3.304
2156	3.304
2160	3.304
2164	3.304
2168	3.304
2172	3.304
2176	3.304
2180	3.304
2184	3.304
2188	3.304
2192	3.304
2196	3.304
2200	3.304
2204	3.304
2208	3.304
2212	3.304
2216	3.304
2220	3.304
2224	3.304
2228	3.304
2232	3.304
2236	3.304
2240	3.304
2244	3.304
2248	3.304
2252	3.304
2256	3.304
2260	3.304
2264	3.304
2268	3.304
2272	3.304
2276	3.304
2280	3.304
2284	3.304
2288	3.304
2292	3.304
2296	3.304
2300	3.304
2304	3.304
2308	3.304
2312	3.304
2316	3.304
2320	3.304
2324	3.304
2328	3.304
2332	3.304
2336	3.304
2340	3.304
2344	3.304
2348	3.304
2352	3.304
2356	3.304
2360	3.304
2364	3.304
2368	3.304
2372	3.304
2376	3.304
2380	3.304
2384	3.304
2388	3.304
2392	3.304
2396	3.304
2400	3.304
2404	3.304
2408	3.304
2412	3.2991
2416	3.2991
2420	3.2991
2424	3.2991
2428	3.2991
2432	3.2991
2436	3.2991
2440	3.2942
2444	3.2942
2448	3.2942
2452	3.2942
2456	3.2893
2460	3.2893
2464	3.2893
2468	3.2893
2472	3.2845
2476	3.2796
2480	3.2796
2484	3.2796
2488	3.2747
2492	3.2747
2496	3.2747
2500	3.2747
2504	3.2698
2508	3.2698
2512	3.2698
2516	3.2698
2520	3.2698
2524	3.2698
2528	3.2698
2532	3.2649
2536	3.2649
2540	3.2649
2544	3.2649
2548	3.2649
2552	3.26
2556	3.26
2560	3.26
2564	3.26
2568	3.2649
2572	3.26
2576	3.26
2580	3.26
2584	3.2649
2588	3.2649
2592	3.26
2596	3.2649
2600	3.2649
2604	3.2649
2608	3.2649
2612	3.2649
2616	3.2649
2620	3.2649
2624	3.2649
2628	3.2649
2632	3.2649
2636	3.2649
2640	3.2649
2644	3.2649
2648	3.2649
2652	3.2649
2656	3.2649
2660	3.2649
2664	3.2649
2668	3.2649
2672	3.2649
2676	3.2649
2680	3.2649
2684	3.2649
2688	3.2649
2692	3.2649
2696	3.2649
2700	3.2649
2704	3.2649
2708	3.2649
2712	3.2649
2716	3.2649
2720	3.2649
2724	3.2649
2728	3.2649
2732	3.2649
2736	3.2649
2740	3.2649
2744	3.2649
2748	3.2649
2752	3.2649
2756	3.2649
2760	3.2649
2764	3.2649
2768	3.26
2772	3.26
2776	3.26
