STEP - Plot	Volt - Plot
1329	1.8719
1332	1.8719
1335	1.8719
1338	1.8768
1341	1.8768
1344	1.8768
1347	1.8768
1350	1.8768
1353	1.8768
1356	1.8768
1359	1.8768
1362	1.8768
1365	1.8817
1368	1.8817
1371	1.8817
1374	1.8817
1377	1.8817
1380	1.8817
1383	1.8866
1386	1.8866
1389	1.8866
1392	1.8866
1395	1.8866
1398	1.8866
1401	1.8915
1404	1.8915
1407	1.8915
1410	1.8915
1413	1.8915
1416	1.8915
1419	1.8915
1422	1.8915
1425	1.8915
1428	1.8915
1431	1.8915
1434	1.8915
1437	1.8915
1440	1.8915
1443	1.8915
1446	1.8915
1449	1.8915
1452	1.8915
1455	1.8915
1458	1.8915
1461	1.8866
1464	1.8866
1467	1.8866
1470	1.8866
1473	1.8866
1476	1.8866
1479	1.8817
1482	1.8817
1485	1.8817
1488	1.8817
1491	1.8817
1494	1.8768
1497	1.8768
