STEP - Plot	Volt - Plot
664	3.8368
668	3.8368
672	3.8368
676	3.8368
680	3.8368
684	3.8368
688	3.8368
692	3.8368
696	3.8368
700	3.8368
704	3.8368
708	3.8368
712	3.8368
716	3.8368
720	3.8368
724	3.8368
728	3.8368
732	3.8368
736	3.8319
740	3.8319
744	3.8319
748	3.8319
752	3.8368
756	3.8368
760	3.8368
764	3.8368
768	3.8416
772	3.8416
776	3.8416
780	3.8416
784	3.8416
788	3.8416
792	3.8416
796	3.8465
800	3.8465
804	3.8465
808	3.8465
812	3.8465
816	3.8465
820	3.8465
824	3.8514
828	3.8514
832	3.8514
836	3.8514
840	3.8563
844	3.8563
848	3.8563
852	3.8612
856	3.8612
860	3.8612
864	3.8612
868	3.8612
872	3.8612
876	3.8612
880	3.8661
884	3.8661
888	3.8661
892	3.8661
896	3.871
900	3.871
904	3.871
908	3.871
912	3.871
916	3.871
920	3.871
924	3.8759
928	3.8759
932	3.8759
936	3.8759
940	3.8759
944	3.8759
948	3.8759
952	3.8807
956	3.8807
960	3.8807
964	3.8807
968	3.8807
972	3.8807
976	3.8807
980	3.8807
984	3.8807
988	3.8807
992	3.8807
996	3.8807
1000	3.8807
1004	3.8807
1008	3.8807
1012	3.8807
1016	3.8807
1020	3.8807
1024	3.8807
1028	3.8807
1032	3.8807
1036	3.8807
1040	3.8807
1044	3.8807
1048	3.8807
1052	3.8807
1056	3.8807
1060	3.8807
1064	3.8807
1068	3.8807
1072	3.8807
1076	3.8807
1080	3.8807
1084	3.8807
1088	3.8807
1092	3.8807
1096	3.8807
1100	3.8807
1104	3.8759
1108	3.8759
1112	3.8759
1116	3.8759
1120	3.8759
1124	3.8759
1128	3.8759
1132	3.8759
1136	3.8759
1140	3.8759
1144	3.8759
1148	3.8759
1152	3.8759
1156	3.8759
1160	3.8759
1164	3.8807
1168	3.8807
1172	3.8807
1176	3.8807
1180	3.8807
1184	3.8807
1188	3.8807
1192	3.8807
1196	3.8807
1200	3.8807
1204	3.8807
1208	3.8807
1212	3.8759
1216	3.8759
1220	3.8759
1224	3.8759
1228	3.8759
1232	3.8759
1236	3.8759
1240	3.8759
1244	3.8759
1248	3.8759
1252	3.8759
1256	3.8759
1260	3.8759
1264	3.8759
1268	3.8759
1272	3.8759
1276	3.8759
1280	3.8759
1284	3.8759
1288	3.8759
1292	3.8759
1296	3.8759
1300	3.8759
1304	3.8759
1308	3.871
1312	3.871
1316	3.871
1320	3.871
1324	3.871
1328	3.871
1332	3.871
1336	3.871
1340	3.871
1344	3.8661
1348	3.8661
1352	3.8661
1356	3.8661
1360	3.8661
1364	3.8661
1368	3.8661
1372	3.8661
1376	3.8661
1380	3.8661
1384	3.8661
1388	3.8612
1392	3.8612
1396	3.8612
1400	3.8612
1404	3.8612
1408	3.8612
1412	3.8612
1416	3.8612
1420	3.8612
1424	3.8563
1428	3.8563
1432	3.8563
1436	3.8563
1440	3.8563
1444	3.8563
1448	3.8563
1452	3.8563
1456	3.8563
1460	3.8514
1464	3.8514
1468	3.8514
1472	3.8514
1476	3.8514
1480	3.8514
1484	3.8514
1488	3.8514
1492	3.8514
1496	3.8514
1500	3.8465
1504	3.8465
1508	3.8465
1512	3.8465
1516	3.8465
1520	3.8465
1524	3.8465
1528	3.8465
1532	3.8465
1536	3.8465
1540	3.8465
1544	3.8465
1548	3.8416
1552	3.8416
1556	3.8416
1560	3.8416
1564	3.8416
1568	3.8416
1572	3.8416
1576	3.8416
1580	3.8416
1584	3.8416
1588	3.8416
1592	3.8368
1596	3.8368
1600	3.8368
1604	3.8368
1608	3.8368
1612	3.8368
1616	3.8368
1620	3.8368
1624	3.8368
1628	3.8368
1632	3.8368
1636	3.8368
1640	3.8319
1644	3.8319
1648	3.8319
1652	3.8319
1656	3.8319
1660	3.8319
1664	3.8319
1668	3.8319
1672	3.8319
1676	3.8319
1680	3.8319
1684	3.8319
1688	3.8319
1692	3.8319
1696	3.827
1700	3.827
1704	3.8319
1708	3.827
1712	3.827
1716	3.827
1720	3.827
1724	3.827
1728	3.827
1732	3.827
1736	3.827
1740	3.827
1744	3.827
1748	3.827
1752	3.827
1756	3.827
1760	3.827
1764	3.827
1768	3.827
1772	3.827
1776	3.827
1780	3.827
1784	3.827
1788	3.827
1792	3.827
1796	3.8221
1800	3.8221
1804	3.8221
1808	3.8221
1812	3.8221
1816	3.8221
1820	3.8221
1824	3.8221
1828	3.8221
1832	3.8221
1836	3.8221
1840	3.8221
1844	3.8221
1848	3.8221
1852	3.8221
1856	3.8221
1860	3.8172
1864	3.8172
1868	3.8172
1872	3.8172
1876	3.8172
1880	3.8172
1884	3.8172
1888	3.8172
1892	3.8172
1896	3.8172
1900	3.8172
1904	3.8172
1908	3.8172
1912	3.8172
1916	3.8172
1920	3.8172
1924	3.8172
1928	3.8172
1932	3.8123
1936	3.8123
1940	3.8123
1944	3.8123
1948	3.8123
1952	3.8172
1956	3.8172
1960	3.8172
1964	3.8172
1968	3.8172
1972	3.8172
1976	3.8123
1980	3.8123
1984	3.8123
1988	3.8123
1992	3.8123
1996	3.8123
2000	3.8123
2004	3.8123
2008	3.8123
2012	3.8123
2016	3.8123
2020	3.8123
2024	3.8123
2028	3.8123
2032	3.8123
2036	3.8123
2040	3.8123
2044	3.8123
2048	3.8123
2052	3.8123
2056	3.8123
2060	3.8123
2064	3.8123
2068	3.8074
2072	3.8074
2076	3.8074
2080	3.8074
2084	3.8074
2088	3.8074
2092	3.8074
2096	3.8074
2100	3.8074
2104	3.8074
2108	3.8074
2112	3.8074
2116	3.8074
2120	3.8074
2124	3.8074
2128	3.8074
2132	3.8074
2136	3.8074
2140	3.8074
2144	3.8123
2148	3.8123
2152	3.8123
2156	3.8123
2160	3.8123
2164	3.8123
2168	3.8123
2172	3.8123
2176	3.8123
2180	3.8123
2184	3.8123
2188	3.8123
2192	3.8123
2196	3.8123
2200	3.8123
2204	3.8123
2208	3.8123
2212	3.8123
2216	3.8123
2220	3.8123
2224	3.8123
2228	3.8123
2232	3.8123
2236	3.8123
2240	3.8123
2244	3.8123
2248	3.8123
2252	3.8123
2256	3.8123
2260	3.8123
2264	3.8123
2268	3.8123
2272	3.8123
2276	3.8123
2280	3.8123
2284	3.8123
2288	3.8123
2292	3.8123
2296	3.8123
2300	3.8123
2304	3.8123
2308	3.8123
2312	3.8123
2316	3.8123
2320	3.8123
2324	3.8123
2328	3.8123
2332	3.8123
2336	3.8123
2340	3.8123
2344	3.8123
2348	3.8123
2352	3.8123
2356	3.8123
2360	3.8123
2364	3.8123
2368	3.8123
2372	3.8123
2376	3.8123
2380	3.8123
2384	3.8123
2388	3.8123
2392	3.8123
2396	3.8123
2400	3.8123
2404	3.8123
2408	3.8123
2412	3.8123
2416	3.8123
2420	3.8123
2424	3.8123
2428	3.8123
2432	3.8123
2436	3.8123
2440	3.8123
2444	3.8123
2448	3.8123
2452	3.8123
2456	3.8123
2460	3.8123
2464	3.8123
2468	3.8123
2472	3.8123
2476	3.8123
2480	3.8123
2484	3.8123
2488	3.8123
2492	3.8123
2496	3.8123
2500	3.8123
2504	3.8123
2508	3.8123
2512	3.8123
2516	3.8123
2520	3.8123
2524	3.8123
2528	3.8123
2532	3.8123
2536	3.8123
2540	3.8123
2544	3.8123
2548	3.8123
2552	3.8123
2556	3.8123
2560	3.8123
2564	3.8123
2568	3.8123
2572	3.8123
2576	3.8123
2580	3.8123
2584	3.8123
2588	3.8123
2592	3.8074
2596	3.8074
2600	3.8074
2604	3.8074
2608	3.8074
2612	3.8074
2616	3.8074
2620	3.8074
2624	3.8074
2628	3.8074
2632	3.8074
2636	3.8074
2640	3.8074
2644	3.8074
2648	3.8074
2652	3.8074
2656	3.8074
2660	3.8074
2664	3.8074
2668	3.8025
2672	3.8025
2676	3.8025
2680	3.8025
2684	3.8025
2688	3.8025
2692	3.8025
2696	3.8025
2700	3.8074
2704	3.8074
2708	3.8074
2712	3.8025
2716	3.8025
2720	3.8025
2724	3.8025
2728	3.8025
2732	3.8025
2736	3.8025
2740	3.8025
2744	3.8025
2748	3.8025
2752	3.8025
2756	3.8025
2760	3.8025
2764	3.8025
2768	3.8025
2772	3.8025
2776	3.8025
2780	3.8025
2784	3.8025
2788	3.8025
2792	3.7977
2796	3.7977
2800	3.7977
2804	3.7977
2808	3.7977
2812	3.7977
2816	3.7977
2820	3.7977
2824	3.7977
2828	3.7977
2832	3.7977
2836	3.7977
2840	3.7977
2844	3.7977
2848	3.7977
2852	3.7977
2856	3.7977
2860	3.7977
2864	3.7977
2868	3.7928
2872	3.7977
2876	3.7977
2880	3.7977
2884	3.7977
2888	3.7977
2892	3.7977
2896	3.7977
2900	3.7977
2904	3.7928
2908	3.7928
2912	3.7928
2916	3.7928
2920	3.7928
2924	3.7928
2928	3.7928
2932	3.7928
2936	3.7928
2940	3.7928
2944	3.7928
2948	3.7928
2952	3.7928
2956	3.7879
2960	3.7879
2964	3.7879
2968	3.7879
2972	3.7879
2976	3.7879
2980	3.7879
2984	3.783
2988	3.783
2992	3.783
2996	3.783
3000	3.783
3004	3.783
3008	3.783
3012	3.783
3016	3.783
3020	3.783
3024	3.783
3028	3.783
3032	3.783
3036	3.783
3040	3.783
3044	3.783
3048	3.783
3052	3.783
3056	3.783
3060	3.783
3064	3.783
3068	3.783
3072	3.783
3076	3.783
3080	3.783
3084	3.783
3088	3.7781
3092	3.7781
3096	3.7781
3100	3.7781
3104	3.7781
3108	3.7781
3112	3.7781
3116	3.7781
3120	3.7781
3124	3.7781
3128	3.7781
3132	3.7732
3136	3.7732
3140	3.7732
3144	3.7732
3148	3.7732
3152	3.7732
3156	3.7732
3160	3.7683
3164	3.7683
3168	3.7732
3172	3.7732
3176	3.7732
3180	3.7732
3184	3.7732
3188	3.7683
3192	3.7683
3196	3.7683
3200	3.7683
3204	3.7683
3208	3.7683
3212	3.7683
3216	3.7683
3220	3.7683
3224	3.7683
3228	3.7683
3232	3.7683
3236	3.7683
3240	3.7683
3244	3.7683
3248	3.7683
3252	3.7683
3256	3.7634
3260	3.7634
3264	3.7634
3268	3.7634
3272	3.7634
3276	3.7634
3280	3.7634
3284	3.7634
3288	3.7634
3292	3.7634
3296	3.7634
3300	3.7586
3304	3.7586
3308	3.7586
3312	3.7586
3316	3.7586
3320	3.7586
3324	3.7586
3328	3.7586
3332	3.7586
3336	3.7586
3340	3.7586
3344	3.7586
3348	3.7586
3352	3.7586
3356	3.7586
3360	3.7586
3364	3.7586
3368	3.7586
3372	3.7586
3376	3.7586
3380	3.7586
3384	3.7586
3388	3.7586
3392	3.7586
3396	3.7586
3400	3.7586
3404	3.7586
3408	3.7586
3412	3.7537
3416	3.7537
3420	3.7537
3424	3.7537
3428	3.7537
3432	3.7537
3436	3.7537
3440	3.7537
3444	3.7537
3448	3.7537
3452	3.7537
3456	3.7537
3460	3.7488
3464	3.7488
3468	3.7488
3472	3.7488
3476	3.7488
3480	3.7488
3484	3.7488
3488	3.7488
3492	3.7488
3496	3.7537
3500	3.7537
3504	3.7537
3508	3.7537
3512	3.7537
3516	3.7537
3520	3.7537
3524	3.7537
3528	3.7537
3532	3.7537
3536	3.7537
3540	3.7537
3544	3.7537
3548	3.7537
3552	3.7537
3556	3.7488
3560	3.7488
3564	3.7488
3568	3.7488
3572	3.7488
3576	3.7488
3580	3.7439
3584	3.7439
3588	3.7439
3592	3.7439
3596	3.7439
