STEP - Plot	Volt - Plot
-753	1.9404
-756	1.9404
-759	1.9404
-762	1.9404
-765	1.9404
-768	1.9404
-771	1.9404
-774	1.9453
-777	1.9453
-780	1.9453
-783	1.9453
-786	1.9453
-789	1.9453
-792	1.9501
-795	1.9501
-798	1.9501
-801	1.9501
-804	1.9501
-807	1.9501
-810	1.955
-813	1.955
-816	1.955
-819	1.955
-822	1.955
-825	1.955
-828	1.955
-831	1.9599
-834	1.9599
-837	1.9599
-840	1.9599
-843	1.9599
-846	1.9648
-849	1.9648
-852	1.9648
-855	1.9648
-858	1.9697
-861	1.9697
-864	1.9697
-867	1.9697
-870	1.9746
-873	1.9746
-876	1.9746
-879	1.9795
-882	1.9795
-885	1.9795
-888	1.9844
-891	1.9844
-894	1.9844
-897	1.9892
-900	1.9892
-903	1.9892
-906	1.9941
-909	1.9941
-912	1.999
-915	1.999
-918	1.999
-921	2.0039
-924	2.0039
-927	2.0039
-930	2.0088
-933	2.0088
-936	2.0137
-939	2.0137
-942	2.0137
-945	2.0186
-948	2.0186
-951	2.0235
-954	2.0235
-957	2.0283
-960	2.0283
-963	2.0283
-966	2.0283
-969	2.0332
-972	2.0332
-975	2.0332
-978	2.0381
-981	2.0381
-984	2.0381
-987	2.043
-990	2.043
-993	2.043
-996	2.0479
-999	2.0479
-1002	2.0479
-1005	2.0479
-1008	2.0479
-1011	2.0528
-1014	2.0528
-1017	2.0528
-1020	2.0528
-1023	2.0577
-1026	2.0577
-1029	2.0577
-1032	2.0577
-1035	2.0626
-1038	2.0626
-1041	2.0626
-1044	2.0626
-1047	2.0626
-1050	2.0626
-1053	2.0674
-1056	2.0674
-1059	2.0674
-1062	2.0674
-1065	2.0674
-1068	2.0674
-1071	2.0723
-1074	2.0723
-1077	2.0723
-1080	2.0723
-1083	2.0723
-1086	2.0723
-1089	2.0723
-1092	2.0723
-1095	2.0723
-1098	2.0772
-1101	2.0772
-1104	2.0772
-1107	2.0772
-1110	2.0772
-1113	2.0772
-1116	2.0772
-1119	2.0821
-1122	2.0821
-1125	2.0821
-1128	2.0821
-1131	2.0821
-1134	2.0821
-1137	2.0821
-1140	2.0821
-1143	2.0821
-1146	2.0821
-1149	2.0821
-1152	2.0821
-1155	2.0821
-1158	2.0821
-1161	2.087
-1164	2.087
-1167	2.087
-1170	2.087
-1173	2.087
-1176	2.087
-1179	2.087
-1182	2.087
-1185	2.087
-1188	2.087
-1191	2.087
-1194	2.087
-1197	2.0919
-1200	2.0919
-1203	2.0919
-1206	2.0919
-1209	2.0919
-1212	2.0919
-1215	2.0919
-1218	2.0919
-1221	2.0919
-1224	2.0919
-1227	2.0919
-1230	2.0919
-1233	2.0919
-1236	2.0919
-1239	2.0919
-1242	2.0919
-1245	2.0919
-1248	2.0919
-1251	2.0919
-1254	2.0919
-1257	2.0919
-1260	2.0919
-1263	2.0919
-1266	2.0919
-1269	2.0919
-1272	2.0919
-1275	2.0919
-1278	2.0968
-1281	2.0968
-1284	2.0968
-1287	2.0968
-1290	2.0968
-1293	2.0968
-1296	2.0968
-1299	2.0968
-1302	2.0968
-1305	2.0968
-1308	2.0968
-1311	2.0968
-1314	2.0968
-1317	2.0968
-1320	2.0968
-1323	2.0968
-1326	2.0968
-1329	2.0968
-1332	2.0968
-1335	2.0968
-1338	2.0968
-1341	2.0968
-1344	2.0968
-1347	2.0968
-1350	2.0919
-1353	2.0919
-1356	2.0919
-1359	2.0919
-1362	2.0919
-1365	2.0968
-1368	2.0919
-1371	2.0919
-1374	2.0919
-1377	2.0968
-1380	2.0968
-1383	2.0919
-1386	2.0919
-1389	2.0919
-1392	2.0919
-1395	2.0919
-1398	2.0968
-1401	2.0968
-1404	2.0968
-1407	2.0968
-1410	2.0968
-1413	2.0968
-1416	2.0968
-1419	2.0968
-1422	2.0968
-1425	2.0968
-1428	2.0968
-1431	2.0968
-1434	2.0968
-1437	2.0968
-1440	2.0968
-1443	2.0968
-1446	2.0968
-1449	2.0968
-1452	2.0968
-1455	2.0968
-1458	2.0968
-1461	2.0968
-1464	2.0968
-1467	2.0968
-1470	2.0968
-1473	2.0968
-1476	2.0968
-1479	2.0968
-1482	2.0968
-1485	2.0968
-1488	2.0968
-1491	2.0968
-1494	2.0968
-1497	2.0968
